20200109,101213,00005815,2,101213,0,GJTL                 ,RG  ,000425314370,00000001055.00,000000004300,XC  ,D,XC  ,D,00000001050.00,000000220800,00000001055.00,000000052100,000940089216,000940087612
20200109,101251,00005825,2,101251,0,SMCB                 ,RG  ,000425314371,00000001065.00,000000001900,XC  ,D,XC  ,D,00000001060.00,000000246500,00000001065.00,000000049600,000940089217,000940087693
20200109,101350,00005838,2,101350,0,GJTL                 ,RG  ,000425314372,00000001050.00,000000004000,XC  ,D,XC  ,D,00000001050.00,000000216800,00000001055.00,000000052100,000940087608,000940089219
20200109,101612,00005857,2,101612,0,ASII                 ,RG  ,000425314373,00000007000.00,000000000200,FM  ,D,EP  ,D,00000006675.00,000000001000,00000007000.00,000000010300,000940089231,000940088961
20200109,101612,00005859,2,101612,0,ASII                 ,RG  ,000425314374,00000007000.00,000000000200,FM  ,D,EP  ,D,00000006675.00,000000001000,00000007000.00,000000010100,000940089232,000940088961
20200109,101612,00005861,2,101612,0,ASII                 ,RG  ,000425314375,00000007000.00,000000000200,FM  ,D,EP  ,D,00000006675.00,000000001000,00000007000.00,000000009900,000940089233,000940088961
20200109,101612,00005863,2,101612,0,ASII                 ,RG  ,000425314376,00000007000.00,000000000200,FM  ,D,EP  ,D,00000006675.00,000000001000,00000007000.00,000000009700,000940089234,000940088961
20200109,101612,00005865,2,101612,0,ASII                 ,RG  ,000425314377,00000007000.00,000000000200,FM  ,D,EP  ,D,00000006675.00,000000001000,00000007000.00,000000009500,000940089235,000940088961
20200109,101612,00005867,2,101612,0,ASII                 ,RG  ,000425314378,00000007000.00,000000000200,FM  ,D,EP  ,D,00000006675.00,000000001000,00000007000.00,000000009300,000940089236,000940088961
20200109,101612,00005869,2,101612,0,ASII                 ,RG  ,000425314379,00000007000.00,000000000200,FM  ,D,EP  ,D,00000006675.00,000000001000,00000007000.00,000000009100,000940089237,000940088961
20200109,101612,00005871,2,101612,0,ASII                 ,RG  ,000425314380,00000007000.00,000000000200,FM  ,D,EP  ,D,00000006675.00,000000001000,00000007000.00,000000008900,000940089238,000940088961
20200109,101612,00005873,2,101612,0,ASII                 ,RG  ,000425314381,00000007000.00,000000000200,FM  ,D,EP  ,D,00000006675.00,000000001000,00000007000.00,000000008700,000940089239,000940088961
20200109,101612,00005875,2,101612,0,ASII                 ,RG  ,000425314382,00000007000.00,000000000200,FM  ,D,EP  ,D,00000006675.00,000000001000,00000007000.00,000000008500,000940089240,000940088961
20200109,101612,00005877,2,101612,0,ASII                 ,RG  ,000425314383,00000007000.00,000000000200,FM  ,D,EP  ,D,00000006675.00,000000001000,00000007000.00,000000008300,000940089241,000940088961
20200109,101612,00005879,2,101612,0,ASII                 ,RG  ,000425314384,00000007000.00,000000000200,FM  ,D,EP  ,D,00000006675.00,000000001000,00000007000.00,000000008100,000940089242,000940088961
20200109,101612,00005881,2,101612,0,ASII                 ,RG  ,000425314385,00000007000.00,000000000200,FM  ,D,EP  ,D,00000006675.00,000000001000,00000007000.00,000000007900,000940089243,000940088961
20200109,101613,00005897,2,101613,0,ASII                 ,RG  ,000425314386,00000007000.00,000000000200,FM  ,D,EP  ,D,00000006675.00,000000001000,00000007000.00,000000007700,000940089244,000940088961
20200109,101613,00005899,2,101613,0,ASII                 ,RG  ,000425314387,00000007000.00,000000000200,FM  ,D,EP  ,D,00000006675.00,000000001000,00000007000.00,000000007500,000940089245,000940088961
20200109,101613,00005901,2,101613,0,ASII                 ,RG  ,000425314388,00000007000.00,000000000200,FM  ,D,EP  ,D,00000006675.00,000000001000,00000007000.00,000000007300,000940089246,000940088961
20200109,101613,00005903,2,101613,0,ASII                 ,RG  ,000425314389,00000007000.00,000000000200,FM  ,D,EP  ,D,00000006675.00,000000001000,00000007000.00,000000007100,000940089247,000940088961
